year,P.ISSN,E.ISSN,journal_name,open_access
2014,NULL,NULL,Understanding Society and Natural Resources: Forging New Strands of Integration Across the Social Sciences,1
2014,0898929X,15308898,Journal of Cognitive Neuroscience,0
2014,10807683,15577732,Journal of Ocular Pharmacology and Therapeutics,0
2014,0002953X,15357228,American Journal of Psychiatry,0
2014,0003150X,15518833,Journal - American Water Works Association,0
2014,13960466,NULL,First Monday,0
2014,00029165,19383207,American Journal of Clinical Nutrition,0
2014,09571787,NULL,Utilities Policy,0
2014,0271678X,15597016,Journal of Cerebral Blood Flow and Metabolism,1
2014,15590631,1559064X,Journal of Exposure Science and Environmental Epidemiology,0
2014,14702045,14745488,The Lancet Oncology,0
2014,1935472X,19378661,Genetic Engineering and Biotechnology News,0
2014,0028646X,14698137,New Phytologist,1
2014,07403194,15222594,Magnetic Resonance in Medicine,0
2014,01692607,18727565,Computer Methods and Programs in Biomedicine,0
2014,14787210,17448336,Expert Review of Anti-Infective Therapy,1
2014,00034932,15281140,Annals of Surgery,0
2014,22106006,NULL,Journal of Epidemiology and Global Health,1
2014,08856230,10991166,International Journal of Geriatric Psychiatry,0
2014,03777332,NULL,Empirical Economics,0
2014,01657836,NULL,Fisheries Research,1
2014,00358711,13652966,Monthly Notices of the Royal Astronomical Society,1
2014,17509467,18780237,Research in Autism Spectrum Disorders,0
2014,0305750X,NULL,World Development,0
2014,01674943,18726976,Archives of Gerontology and Geriatrics,0
2014,0898929X,15308898,Journal of Cognitive Neuroscience,0
2014,02567040,14330350,Child's Nervous System,0
2014,02567040,14330350,Child's Nervous System,1
2014,10752730,15579700,Psychiatric Services,0
2014,14410745,14422018,Nursing and Health Sciences,0
2014,10711007,19447876,Foot and Ankle International,0
2014,00143820,15585646,Evolution,1
2014,01616420,15494713,Ophthalmology,0
2014,10568727,1873460X,Journal of Diabetes and its Complications,0
2014,10755535,15577708,Journal of Alternative and Complementary Medicine,0
2014,17495016,17495024,Social Cognitive and Affective Neuroscience,1
2014,01933973,NULL,Journal of Applied Developmental Psychology,0
2014,15254135,10779450,Journal of Acquired Immune Deficiency Syndromes,0
2014,09395555,14320584,Annals of Hematology,0
2014,03091708,NULL,Advances in Water Resources,0
2014,12687731,14609584,Foot and Ankle Surgery,0
2014,0166445X,18791514,Aquatic Toxicology,0
2014,19375093,19375077,Kinetic and Related Models,1
2014,13182099,15813207,Radiology and Oncology,1
2014,NULL,14712458,BMC Public Health,1
2014,00189294,15582531,IEEE Transactions on Biomedical Engineering,0
2014,00223514,NULL,Journal of Personality and Social Psychology,0
2014,10727515,18791190,Journal of the American College of Surgeons,0
2014,0893133X,1740634X,Neuropsychopharmacology,1
2014,03622525,10974687,Journal of Morphology,0
2014,09218009,NULL,Ecological Economics,0
2014,00010782,15577317,Communications of the ACM,0
2014,00429686,15640604,Bulletin of the World Health Organization,1
2014,20405790,20405804,Applied Economic Perspectives and Policy,0
2014,13696513,13697625,Health Expectations,0
2014,00220957,14602431,Journal of Experimental Botany,1
2014,0732183X,15277755,Journal of Clinical Oncology,0
2014,15374416,NULL,Journal of Clinical Child and Adolescent Psychology,0
2014,00991767,15272966,Journal of Emergency Nursing,0
2014,17585082,17585090,Biofabrication,0
2014,00029165,19383207,American Journal of Clinical Nutrition,1
2014,00223565,15210103,Journal of Pharmacology and Experimental Therapeutics,0
2014,1699048X,16993055,Clinical and Translational Oncology,1
2014,10584838,15376591,Clinical Infectious Diseases,1
2014,1073449X,15354970,American Journal of Respiratory and Critical Care Medicine,0
2014,13657852,14765608,Prostate Cancer and Prostatic Diseases,0
2014,0937941X,14332965,Osteoporosis International,0
2014,13816810,17445094,Ophthalmic Genetics,0
2014,01616420,15494713,Ophthalmology,0
2014,0022538X,10985514,Journal of Virology,1
2014,00313998,15300447,Pediatric Research,1
2014,14346044,14346052,European Physical Journal C,1
2014,10659471,10970193,Human Brain Mapping,0
2014,NULL,NULL,"55th AIAA/ASMe/ASCE/AHS/SC Structures, Structural Dynamics, and Materials Conference",0
2014,02776715,10970258,Statistics in Medicine,0
2014,NULL,19326203,PLoS ONE,1
2014,08856087,10991085,Hydrological Processes,0
2014,00057959,1568539X,Behaviour,0
2014,01460404,15525783,Investigative Ophthalmology and Visual Science,1
2014,NULL,1756994X,Genome Medicine,1
2014,10780432,15573265,Clinical Cancer Research,1
2014,15345807,18781551,Developmental Cell,1
2014,03043800,NULL,Ecological Modelling,0
2014,03607283,15456854,Health and Social Work,0
2014,NULL,10944087,Optics Express,0
2014,NULL,19326203,PLoS ONE,1
2014,NULL,NULL,Scalawag: A White Southerner's Journey through Segregation to Human Rights Activism,0
2014,NULL,NULL,Scalawag: A White Southerner's Journey through Segregation to Human Rights Activism,0
2014,0006291X,10902104,Biochemical and Biophysical Research Communications,0
2014,10675027,1527974X,Journal of the American Medical Informatics Association,1
2014,10675027,1527974X,Journal of the American Medical Informatics Association,1
2014,NULL,20411723,Nature Communications,1
2014,19327447,19327455,Journal of Physical Chemistry C,1
2014,10226680,NULL,Advanced Materials Research,0
2014,NULL,NULL,ACM International Conference Proceeding Series,0
2014,10226680,NULL,Advanced Materials Research,0
2014,09735348,17606101,Mathematical Modelling of Natural Phenomena,0
2014,23256621,NULL,Annals of the American Thoracic Society,0
2014,NULL,19326203,PLoS ONE,1
2014,NULL,14712334,BMC Infectious Diseases,1
2014,09628436,14712970,Philosophical Transactions of the Royal Society B: Biological Sciences,1
2014,00284793,15334406,New England Journal of Medicine,0
2014,15507998,15502368,"Physical Review D - Particles, Fields, Gravitation and Cosmology",1
2014,10980121,1550235X,Physical Review B - Condensed Matter and Materials Physics,0
2014,NULL,2050084X,eLife,1
2014,00319007,10797114,Physical Review Letters,0
2014,NULL,19326203,PLoS ONE,1
2014,NULL,16179625,Tobacco Induced Diseases,1
2014,13607863,13646915,Aging and Mental Health,0
2014,00280836,14764687,Nature,0
2014,01469592,15394794,Optics Letters,0
2014,00221767,15506606,Journal of Immunology,1
2014,00223077,15221598,Journal of Neurophysiology,0
2014,03636143,15221563,American Journal of Physiology - Cell Physiology,0
2014,13674803,14602059,Bioinformatics,1
2014,08856087,10991085,Hydrological Processes,0
2014,NULL,21603308,Physical Review X,1
2014,NULL,19326203,PLoS ONE,1
2014,00097330,15244571,Circulation Research,1
2014,00064971,15280020,Blood,1
2014,10895639,15205215,Journal of Physical Chemistry A,1
2014,16625161,NULL,Frontiers in Human Neuroscience,1
2014,00071234,14692112,British Journal of Political Science,0
2014,10675027,1527974X,Journal of the American Medical Informatics Association,1
2014,NULL,14712296,BMC Family Practice,1
2014,NULL,19326203,PLoS ONE,1
2014,10502947,10941622,"Physical Review A - Atomic, Molecular, and Optical Physics",0
2014,NULL,22111247,Cell Reports,1
2014,15393755,15502376,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",0
2014,15306984,15306992,Nano Letters,0
2014,15306984,15306992,Nano Letters,0
2014,16136810,16136829,Small,0
2014,00987484,15383598,JAMA - Journal of the American Medical Association,1
2014,NULL,23288930,Environmental Science and Technology Letters,1
2014,00900036,15410048,American Journal of Public Health,0
2014,21612129,21507511,mBio,1
2014,00219584,19381328,Journal of Chemical Education,1
2014,05562813,1089490X,Physical Review C - Nuclear Physics,0
2014,00097322,15244539,Circulation,1
2014,01689002,NULL,"Nuclear Instruments and Methods in Physics Research, Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",0
2014,NULL,20452322,Scientific Reports,1
2014,14337851,15213773,Angewandte Chemie - International Edition,0
2014,NULL,10944087,Optics Express,0
2014,NULL,10944087,Optics Express,0
2014,NULL,14712458,BMC Public Health,1
2014,15209156,15578593,Diabetes Technology and Therapeutics,0
2014,NULL,19326203,PLoS ONE,1
2014,00222194,NULL,Journal of Learning Disabilities,0
2014,02776715,10970258,Statistics in Medicine,0
2014,00319007,10797114,Physical Review Letters,0
2014,10704698,15598985,Progress in Electromagnetics Research,1
2014,1744683X,17446848,Soft Matter,0
2014,00219290,18732380,Journal of Biomechanics,0
2014,14730197,14730189,Lab on a Chip,0
2014,NULL,19326203,PLoS ONE,1
2014,NULL,20402392,Molecular Autism,1
2014,19327447,19327455,Journal of Physical Chemistry C,0
2014,NULL,17424690,Retrovirology,1
2014,00029297,15376605,American Journal of Human Genetics,1
2014,NULL,NULL,"2014 IEEE Global Conference on Signal and Information Processing, GlobalSIP 2014",0
2014,NULL,NULL,"2014 IEEE Global Conference on Signal and Information Processing, GlobalSIP 2014",0
2014,19466234,19466242,Science Translational Medicine,0
2014,03064530,18733360,Psychoneuroendocrinology,0
2014,0013936X,15205851,Environmental Science and Technology,0
2014,00063495,15420086,Biophysical Journal,1
2014,00278424,10916490,Proceedings of the National Academy of Sciences of the United States of America,1
2014,NULL,19326203,PLoS ONE,1
2014,00278424,10916490,Proceedings of the National Academy of Sciences of the United States of America,1
2014,0013936X,15205851,Environmental Science and Technology,0
2014,00278424,10916490,Proceedings of the National Academy of Sciences of the United States of America,1
2014,0013936X,15205851,Environmental Science and Technology,0
2014,NULL,19326203,PLoS ONE,1
2014,00201669,1520510X,Inorganic Chemistry,0
2014,00219525,15408140,Journal of Cell Biology,1
2014,NULL,1538067X,Clinical journal of oncology nursing,0
2014,01480731,15288951,Journal of Biomechanical Engineering,0
2014,15430790,NULL,Clinical Advances in Hematology and Oncology,0
2014,00904295,15279995,Urology,0
2014,19313896,1931390X,"Psychology of Aesthetics, Creativity, and the Arts",0
2014,00144851,17412765,Experimental Mechanics,0
2014,08867356,15481360,Cultural Anthropology,0
2014,08867356,15481360,Cultural Anthropology,0
2014,00127086,NULL,Duke Law Journal,0
2014,00127086,NULL,Duke Law Journal,0
2014,13548565,17487382,Convergence,0
2014,10928464,15343189,Current Treatment Options in Cardiovascular Medicine,0
2014,02780062,NULL,IEEE Transactions on Medical Imaging,0
2014,00411132,15372995,Transfusion,0
2014,17930421,NULL,International Journal of Number Theory,0
2014,08998418,10970088,International Journal of Climatology,1
2014,02779536,18735347,Social Science and Medicine,0
2014,00338419,15271315,Radiology,0
2014,19324553,NULL,IEEE Journal on Selected Topics in Signal Processing,0
2014,00189294,15582531,IEEE Transactions on Biomedical Engineering,0
2014,1470594X,17413060,"Politics, Philosophy and Economics",0
2014,13591053,14617277,Journal of Health Psychology,0
2014,09057188,16000838,Scandinavian Journal of Medicine and Science in Sports,0
2014,13675494,14603551,European Journal of Cultural Studies,0
2014,15330346,NULL,Technology in Cancer Research and Treatment,1
2014,10907807,10960856,Journal of Magnetic Resonance,0
2014,00071161,14682079,British Journal of Ophthalmology,0
2014,07403194,15222594,Magnetic Resonance in Medicine,0
2014,00207683,NULL,International Journal of Solids and Structures,1
2014,08839441,15578615,Journal of Critical Care,0
2014,NULL,NULL,Clinical Insights: Neoadjuvant Therapy in Breast Cancer,0
2014,03051048,13624962,Nucleic Acids Research,1
2014,14741776,14741784,Nature Reviews Drug Discovery,0
2014,15672379,15672387,Journal of Molecular Histology,0
2014,03063674,14730480,British Journal of Sports Medicine,0
2014,07342071,15577333,ACM Transactions on Computer Systems,0
2014,19313896,1931390X,"Psychology of Aesthetics, Creativity, and the Arts",0
2014,21686165,NULL,JAMA Ophthalmology,0
2014,00664278,15451585,Annual Review of Physiology,0
2014,10570829,1536481X,Journal of Glaucoma,0
2014,01640291,NULL,International Journal of Primatology,0
2014,01640291,NULL,International Journal of Primatology,1
2014,00099236,15326535,Clinical Pharmacology and Therapeutics,0
2014,16005368,NULL,Acta Crystallographica Section E: Structure Reports Online,1
2014,01640291,NULL,International Journal of Primatology,0
2014,17238617,20515545,World Psychiatry,1
2014,02780070,NULL,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,0
2014,02780070,NULL,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,0
2014,00961523,NULL,Journal of Experimental Psychology: Human Perception and Performance,0
2014,02709139,15273350,Hepatology,1
2014,00199567,10985522,Infection and Immunity,1
2014,09589287,14617269,Journal of European Social Policy,0
2014,00029327,10806377,American Journal of Mathematics,0
2014,09666362,18792219,Gait and Posture,0
2014,00169013,17585341,Gerontologist,1
2014,0893133X,1740634X,Neuropsychopharmacology,1
2014,00203157,15729052,Annals of the Institute of Statistical Mathematics,0
2014,00218782,14697580,Journal of Anatomy,0
2014,14629011,18736416,Environmental Science and Policy,0
2014,03022838,18737560,European Urology,0
2014,02625253,14680092,Oxford Journal of Archaeology,0
2014,01668595,NULL,Photosynthesis Research,0
2014,01651765,NULL,Economics Letters,0
2014,03784371,NULL,Physica A: Statistical Mechanics and its Applications,0
2014,15708705,NULL,Ad Hoc Networks,0
2014,NULL,NULL,Pediatric Critical Care Medicinems,0
2014,01480731,15288951,Journal of Biomechanical Engineering,0
2014,00221759,18727905,Journal of Immunological Methods,0
2014,1091255X,NULL,Journal of Gastrointestinal Surgery,0
2014,03051048,13624962,Nucleic Acids Research,1
2014,16006135,16006143,American Journal of Transplantation,1
2014,10638210,NULL,IEEE Transactions on Very Large Scale Integration (VLSI) Systems,0
2014,03636445,15482324,Systematic Botany,0
2014,02779536,18735347,Social Science and Medicine,0
2014,0195668X,15229645,European Heart Journal,1
2014,00011452,NULL,AIAA Journal,0
2014,00028282,NULL,American Economic Review,0
2014,10570829,1536481X,Journal of Glaucoma,0
2014,07390572,15200426,Journal of Atmospheric and Oceanic Technology,0
2014,00270644,15200493,Monthly Weather Review,0
2014,00392499,15244628,Stroke,1
2014,01640291,NULL,International Journal of Primatology,0
2014,00099236,15326535,Clinical Pharmacology and Therapeutics,0
2014,08888892,15231739,Conservation Biology,0
2014,0090502X,15325946,Memory and Cognition,0
2014,17495016,17495024,Social Cognitive and Affective Neuroscience,1
2014,00223085,19330693,Journal of Neurosurgery,1
2014,00063207,NULL,Biological Conservation,0
2014,01689525,NULL,Trends in Genetics,0
2014,10584838,15376591,Clinical Infectious Diseases,1
2014,00029483,10968644,American Journal of Physical Anthropology,0
2014,03050270,13652699,Journal of Biogeography,1
2014,00938548,15523594,Criminal Justice and Behavior,0
2014,07391102,15380254,Journal of Biomolecular Structure and Dynamics,0
2014,07474938,15324168,Econometric Reviews,0
2014,00166731,19432631,Genetics,1
2014,NULL,NULL,Pediatric Critical Care Medicinems,0
2014,14789515,14789523,Palliative and Supportive Care,0
2014,1383469X,NULL,Mobile Networks and Applications,0
2014,00908258,10956859,Gynecologic Oncology,0
2014,00121630,10982302,Developmental Psychobiology,0
2014,08949867,15736598,Journal of Traumatic Stress,0
2014,00220663,NULL,Journal of Educational Psychology,0
2014,14740338,1744764X,Expert Opinion on Drug Safety,0
2014,10530770,15328422,Journal of Cardiothoracic and Vascular Anesthesia,0
